Ambient_Temperature_C,Age_yr,Maintenance_Count,No_of_Short_Circuits,Outages_hours_per_year,Current_A,Voltage_kV,Predicted_Hot_Spot_Temperature,Predicted_Acidity,Predicted_Moisture_Content,Predicted_Breakdown_Voltage,Predicted_Oil_Health_Score,Predicted_H2_ppm,Predicted_CH4_ppm,Predicted_C2H4_ppm,Predicted_C2H6_ppm,Predicted_C2H2_ppm,Predicted_CO_ppm,Predicted_CO2_ppm,Score_Ambient_Temp,Score_Age,Score_Maintenance,Score_ShortCircuit,Score_Hotspot,Score_Acidity,Score_Moisture,Score_BDV,Score_Oil,Score_H2,Score_CH4,Score_C2H4,Score_C2H6,Score_C2H2,Score_CO,Score_CO2,Health_Index,
30.6,29,4,2,79.85,207.72,11.65,41.69652176,0.725577891,31.01798058,38.49478531,54.88631821,128.8614197,67.29534912,24.34339523,46.28632355,51.24058914,520.4165039,3318.036865,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
27.58,29,4,2,79.85,180.27,11.87,39.94713211,0.718613446,30.77879143,38.0692482,52.38441467,120.4249039,62.12034607,19.02639389,46.33607483,50.65854645,562.4856567,3084.107666,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
34.09,29,4,2,79.85,208.72,10.46,47.1125145,0.71926111,29.69487,38.32264328,52.71387482,121.2831955,64.59327698,34.18204498,45.03939438,56.07080078,540.6087646,3370.330566,2,3,3,2,1,4,3,3,3,2,2,1,1,4,2,2,52.33,
25.05,29,4,2,79.85,194.54,11.22,39.92783737,0.724904835,30.79524422,37.87135696,55.32616043,127.278038,58.0919838,22.18419456,43.8616333,50.73697662,521.5238647,3093.882324,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
36.56,29,4,2,79.85,202.67,10.6,50.49048996,0.733103752,30.37749481,37.6258316,49.43185425,121.9432678,69.44619751,36.33553696,45.69590759,55.17250443,576.2290039,3228.832031,3,3,3,2,1,4,4,3,3,2,2,1,1,4,3,2,45.33,
30.64,29,4,2,79.85,165.03,10.32,45.09925842,0.721720159,30.71949959,38.54159927,52.79697037,126.1496964,75.84391785,29.34388542,48.12939835,53.58596039,561.4887085,3109.962402,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
32.97,29,4,2,79.85,150.92,11.86,44.00935745,0.722285688,29.68923759,38.90870285,53.72071838,128.3159485,62.67463684,30.13119698,39.13607025,53.39195251,543.9456177,3100.869385,2,3,3,2,1,4,3,3,3,2,2,1,1,4,2,2,52.33,
30.28,29,4,2,79.85,163.99,11.88,42.94831085,0.721866429,31.73595047,38.13580704,50.84067154,126.928978,69.82419586,24.6695919,44.74288177,52.45727539,546.5787354,3326.344971,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
31.89,29,4,2,79.85,145.16,10.35,42.93622589,0.724277973,30.86230087,38.17459488,51.99893188,110.2721863,65.44574738,23.39038849,39.3743515,52.18484116,532.7261353,3179.201416,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
29.79,29,4,2,79.85,203.44,10.74,40.74140167,0.722686529,30.85622787,38.37004089,53.18549728,123.1569824,65.41445923,25.33749962,43.69439697,53.05937958,516.515686,3165.229492,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
23.81,29,4,2,79.85,237.67,11.18,40.05044937,0.726605058,30.90333366,37.43341064,54.21533203,110.3420715,49.49277878,27.26466942,43.75972748,49.62734604,528.892334,3031.457275,1,3,3,2,1,4,4,3,3,2,1,1,1,3,2,2,56,
26.81,29,4,2,79.85,161.75,10.73,40.17601013,0.725868583,29.30269241,38.39753723,55.49089432,116.5546494,65.71181488,22.92196846,41.42661667,52.33739853,571.8984375,3244.864258,2,3,3,2,1,4,3,3,3,2,2,1,1,4,3,2,51.33,
33.61,29,4,2,79.85,182.79,10.66,45.63191986,0.73225981,32.08094025,38.12624741,51.15668869,120.3583145,68.06437683,35.39530563,50.40991211,50.06825256,524.2796021,3090.475342,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
36.83,29,4,2,79.85,219.92,11.15,47.17591476,0.729402781,30.74215126,37.49917603,52.23384476,126.3827209,73.00952148,42.07192993,46.00469971,54.94107056,542.3151855,3227.046387,3,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,46.33,
40.82,29,4,2,79.85,320.04,11.14,50.48057175,0.720597923,31.21767044,37.87517548,50.14241028,129.0590363,80.36651611,43.67662811,52.87786865,55.54104996,561.2388916,3386.120117,3,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,46.33,
31.54,29,4,2,79.85,251.27,11.65,42.62361526,0.726845622,29.10824394,37.87580872,53.18344116,129.158432,66.68955994,26.41596794,45.2456131,52.06266785,538.2399292,3082.693115,2,3,3,2,1,4,3,3,3,2,2,1,1,4,2,2,52.33,
31.28,29,4,2,79.85,303.33,11.67,42.59907913,0.722957432,28.8357811,38.53409958,49.48532867,118.7441711,68.11646271,32.68061829,49.53865433,48.27879333,541.0913086,3127.022705,2,3,3,2,1,4,3,3,3,2,2,1,1,3,2,2,54,
34.08,29,4,2,79.85,310.54,11.06,46.04145813,0.720415056,30.29738235,36.80988312,52.30521011,124.7230988,72.53437042,25.24034882,44.84659195,50.20166779,592.5441284,3263.357178,2,3,3,2,1,4,4,3,3,2,2,1,1,4,3,2,48.67,
31.71,29,4,2,79.85,181.4,11.25,42.62504578,0.719398677,29.91430092,37.52854919,53.35813904,124.6313171,64.14881134,27.54758072,52.22463608,50.55336761,535.3033447,2949.299072,2,3,3,2,1,4,3,3,3,2,2,1,1,4,2,2,52.33,
18.04,29,4,2,79.85,240.03,11.08,39.88507462,0.719884872,30.3641777,37.40998077,52.89963531,122.0147247,58.55863953,14.01206589,44.61466217,53.39004898,561.5517578,3007.734375,1,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,53,
22.35,29,4,2,79.85,169.73,11.97,40.93044281,0.731224477,30.90449905,38.4936409,50.39300919,124.3549347,40.68235779,21.69339561,48.84762192,49.0130806,505.9413147,3150.512695,1,3,3,2,1,4,4,3,3,2,1,1,1,3,2,2,56,
37.85,29,4,2,79.85,246.37,10.39,47.92560959,0.722149968,30.98144722,38.1100235,50.889328,126.9654922,78.7169342,37.5319519,48.85141754,52.03743362,560.8577271,3311.889404,3,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,46.33,
22.26,29,4,2,79.85,180.6,10.86,39.51093674,0.729869664,30.96217918,38.47893143,53.26219559,117.8473206,64.47432709,12.68428326,40.47582626,49.05435944,518.222168,3100.614014,1,3,3,2,1,4,4,3,3,2,2,1,1,3,2,2,54.67,
37.84,29,4,2,79.85,301.69,9.83,48.89274597,0.731494904,30.17864799,37.33269119,50.68900681,142.5887146,73.70372009,35.21635818,42.84783554,54.36616516,583.854126,3510.755859,3,3,3,2,1,4,4,3,3,2,2,1,1,4,3,2,45.33,
31.74,29,4,2,79.85,184.36,10.98,42.26130676,0.720500171,30.78434181,38.79508591,54.28586197,117.4036865,58.26815033,28.92751884,47.27626419,53.00616837,522.8184814,3023.558105,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
32.27,29,4,2,79.85,203.78,11,42.84083557,0.719971657,30.61637688,38.20555496,52.77561188,119.1319809,72.79283142,28.5216713,48.43453217,53.58400726,546.3920288,3127.95752,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
21.29,29,4,2,79.85,250.07,10.66,40.28682327,0.733054459,29.97813034,38.91958237,54.66598892,118.9966812,71.44946289,16.97943306,42.96519852,48.9652977,551.2483521,3049.60376,1,3,3,2,1,4,3,3,3,2,2,1,1,3,2,2,57.33,
41,29,4,2,79.85,146.76,11.52,52.97298431,0.73554486,30.92205429,36.53527832,51.36526108,117.0821228,85.31425476,48.16571045,50.05546188,57.71384811,602.6015625,3373.270264,3,3,3,2,1,4,4,3,3,2,2,1,1,4,3,2,45.33,
34.08,29,4,2,79.85,178.71,10.56,46.71458054,0.723239303,30.10351372,38.00330353,50.98096085,128.0422974,68.87123871,35.94675827,49.02400208,53.33361435,568.0355225,3274.81665,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
39.05,29,4,2,79.85,346.04,10.89,49.64311981,0.731926024,31.40774536,38.06618881,49.86552811,132.0988464,82.77555847,29.22110748,51.40598679,49.96828842,559.1655273,3249.060059,3,3,3,2,1,4,4,3,3,2,2,1,1,3,2,2,48,
30.64,29,4,2,79.85,203.34,10.95,41.34007645,0.730153382,31.26944923,37.69202805,54.42882538,117.3347092,74.8686142,22.71485329,41.85847855,51.17585754,516.9910889,3158.463135,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
33.33,29,4,2,79.85,289.82,10.95,43.52152252,0.732481897,30.38008118,38.87878036,53.3597641,130.9775696,52.26298523,20.60884285,37.89816284,53.34481049,509.9013367,3220.822754,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
25.33,29,4,2,79.85,297.92,10.88,40.16321182,0.71614188,29.1038723,39.30580139,55.44849396,108.7214661,70.9503479,25.44020462,39.61800003,50.78363037,488.9826965,3191.741211,2,3,3,2,1,4,3,3,3,2,2,1,1,4,2,2,52.33,
30.84,29,4,2,79.85,197.46,10.98,42.38454437,0.720556498,29.69047546,38.24315643,53.73171234,115.8662262,71.99984741,25.04966545,47.02972031,54.74016571,533.9537964,3115.206299,2,3,3,2,1,4,3,3,3,2,2,1,1,4,2,2,52.33,
35.18,29,4,2,79.85,178.91,11.6,45.78565216,0.729610682,30.03463364,38.43634415,50.66791916,130.6320648,75.25382233,29.66849327,45.73272705,50.97932434,554.8513184,3164.627197,3,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,46.33,
38.63,29,4,2,79.85,227.11,10.45,48.7748642,0.731929719,30.85511017,39.74066162,53.4444313,129.313446,62.28018951,42.44384384,53.27524185,55.61421967,537.4802246,3356.983154,3,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,46.33,
28.03,29,4,2,79.85,261.06,11.94,40.33464432,0.718364775,30.38142967,39.13874435,54.27588654,130.6591187,57.64149475,26.50736809,44.53540802,54.17164993,554.8587646,3037.250732,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
31.22,29,4,2,79.85,241.46,10.99,42.41187286,0.723062098,30.74990273,37.75949478,51.32846832,111.2878876,69.80150604,27.99940491,38.73086548,51.6049118,522.5665894,3158.612061,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
27.63,29,4,2,79.85,228.73,10.92,40.11511993,0.723446488,30.47239304,37.83776093,52.05351257,105.8922501,61.21498108,18.87643242,44.8927002,50.98770523,536.3758545,3058.028076,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
24.22,29,4,2,79.85,232.68,10.71,39.85169983,0.727733254,29.70841217,37.85625458,53.51065445,125.9053497,68.17005157,22.38742065,43.79512405,52.31747818,536.8348389,3106.142578,1,3,3,2,1,4,3,3,3,2,2,1,1,4,2,2,55.67,
29.82,29,4,2,79.85,210.07,10.78,41.62300491,0.723211884,29.74967194,37.8679657,52.18277359,121.6066895,61.75291061,26.68523979,46.6344986,54.12449265,521.5358887,3061.457764,2,3,3,2,1,4,3,3,3,2,2,1,1,4,2,2,52.33,
19.54,29,4,2,79.85,187.93,11.54,39.61034012,0.725547612,30.98391724,38.33784866,51.94515228,117.7262039,68.4885788,21.11292648,45.39949036,51.03456116,531.7478027,2971.24707,1,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,53,
27.85,29,4,2,79.85,270.51,10.71,41.07091522,0.725063384,29.07428932,38.91163635,55.59585953,139.0258179,61.69094467,18.16375351,42.40786743,53.00819016,500.9341736,3065.121338,2,3,3,2,1,4,3,3,3,2,2,1,1,4,2,2,52.33,
32.35,29,4,2,79.85,232.37,10.77,42.44544601,0.721022129,31.00648499,37.247715,50.75151825,114.3043365,68.44058228,26.38648033,42.25886536,51.21849823,511.5856934,3132.681885,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
25.46,29,4,2,79.85,240.91,12.34,40.6275444,0.724967778,30.79854202,37.2595253,51.56430817,129.5626068,58.94248199,17.06982422,47.18162918,49.1924057,538.7306519,3360.295898,2,3,3,2,1,4,4,3,3,2,2,1,1,3,2,2,51.33,
31.94,29,4,2,79.85,275.27,10.64,42.97921753,0.723487437,30.34906769,38.81840515,53.19677734,121.5651093,64.43492889,29.51687813,44.58238602,49.9835968,510.4040527,2970.883789,2,3,3,2,1,4,4,3,3,2,2,1,1,3,2,2,51.33,
32.02,29,4,2,79.85,243.74,11.42,42.82740402,0.71749872,31.90266991,37.98376465,52.00347137,126.9361649,71.62548828,20.46874809,44.00656128,47.73877335,534.2293091,3106.808105,2,3,3,2,1,4,4,3,3,2,2,1,1,3,2,2,51.33,
32.98,29,4,2,79.85,264.07,10.97,44.93874359,0.722857356,30.13316536,37.4637413,53.21536255,124.4343643,68.46157074,28.08582878,50.83319473,53.94002151,534.9387207,3094.389648,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
31.72,29,4,2,79.85,150.39,11.39,41.08013535,0.722408295,30.48034477,38.01716232,52.28516006,128.2963562,62.26380539,20.16725159,44.56623459,49.86299515,527.2247314,2971.866943,2,3,3,2,1,4,4,3,3,2,2,1,1,3,2,2,51.33,
32.58,29,4,2,79.85,167.62,11.17,42.35427094,0.722027421,30.7371788,38.12640381,51.37533951,115.792572,54.87245178,27.6370697,47.80634308,50.94094086,565.0594482,3213.606445,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
31.77,29,4,2,79.85,265.69,10.39,44.19642639,0.728891551,30.76280785,37.99318314,55.09748459,117.0266037,62.57791901,23.03678513,44.13739395,49.22574234,532.8131104,3093.657715,2,3,3,2,1,4,4,3,3,2,2,1,1,3,2,2,51.33,
32.59,29,4,2,79.85,235.1,10.46,42.62812042,0.720948994,29.0378418,37.92722321,52.4054718,121.249527,71.0821991,23.49079704,44.30707932,52.16698837,521.0791626,3337.945801,2,3,3,2,1,4,3,3,3,2,2,1,1,4,2,2,52.33,
24,29,4,2,79.85,190.17,11.28,39.68690109,0.725960851,29.67122841,38.42688751,54.32409286,105.7655106,55.55384827,22.03697968,43.64208984,51.64190674,510.1376953,2968.990723,1,3,3,2,1,4,3,3,3,2,2,1,1,4,2,2,55.67,
20.6,29,4,2,79.85,216.98,11.15,39.83884811,0.727699935,31.04244804,37.15266418,53.14641571,118.518219,63.65155029,20.45376968,42.60271072,47.58688736,539.1931763,2971.794189,1,3,3,2,1,4,4,3,3,2,2,1,1,3,2,2,54.67,
24.22,29,4,2,79.85,203.23,10.28,39.8924408,0.721758246,30.43058586,37.37545013,54.10593033,120.3903351,68.61985779,27.44094086,44.98153305,52.68536377,547.4639893,2945.852295,1,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,53,
31.13,29,4,2,79.85,147.51,10.71,42.36356735,0.726015687,30.18901634,38.14175797,53.74308777,124.8649368,64.46178436,26.74682045,50.39801788,49.30477905,536.1640625,3134.990234,2,3,3,2,1,4,4,3,3,2,2,1,1,3,2,2,51.33,
32.29,29,4,2,79.85,188.85,10.46,43.29034042,0.724982083,30.03331375,38.53475952,51.54538727,115.2422638,64.68058014,33.09177017,42.95550537,53.55960464,528.0140381,3099.329102,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
30.87,29,4,2,79.85,158.98,12.03,41.00163651,0.718267679,29.82821274,39.0629921,53.55148697,119.9584427,57.14340591,29.90322304,41.49189758,49.58089447,544.4275513,2997.951416,2,3,3,2,1,4,3,3,3,2,2,1,1,3,2,2,54,
32.02,29,4,2,79.85,66.49,10.86,41.89160919,0.722609699,29.91835785,38.31507111,51.49980545,142.1898041,77.6071701,18.65178871,40.61513901,50.59109497,539.602417,3057.432861,2,3,3,2,1,4,3,3,3,2,2,1,1,4,2,2,52.33,
24.91,29,4,2,79.85,315.35,11.62,39.87254333,0.717887521,30.34886551,39.46311951,53.72068024,110.7247849,61.34244537,16.73049736,47.30508804,47.22529984,542.6226196,2959.027832,1,3,3,2,1,4,4,3,3,2,2,1,1,3,2,2,54.67,
31.64,29,4,2,79.85,282.45,10.36,42.16361237,0.727297723,30.10271454,37.17857361,52.17627335,115.1132813,49.31475067,26.10006523,41.3311348,49.94027328,540.1488647,2988.890381,2,3,3,2,1,4,4,3,3,2,1,1,1,3,2,2,52.67,
31.77,29,4,2,79.85,178.52,11.35,43.25285721,0.717769265,30.48270416,38.11486435,53.39220428,127.1531601,72.06152344,29.10820007,43.89197922,51.8165741,530.1553345,3028.405029,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
22.64,29,4,2,79.85,235.32,11.18,39.88280487,0.724761188,30.22516823,38.3716011,52.65529251,102.206543,49.69345856,25.45905495,49.76613998,50.84612656,512.9762573,2923.004883,1,3,3,2,1,4,4,3,3,2,1,1,1,4,2,2,54.33,
29.55,29,4,2,79.85,181.33,10.88,41.70741653,0.722649753,30.09812164,39.13192368,53.75867462,117.0025482,75.84638214,23.90138626,43.63326263,49.58004761,533.2364502,3100.063477,2,3,3,2,1,4,4,3,3,2,2,1,1,3,2,2,51.33,
33.55,29,4,2,79.85,191.56,10.9,44.67879868,0.728054047,30.68009377,37.78172302,52.19683838,125.9499359,69.33310699,31.15361214,45.14244843,50.1201973,531.1107178,3186.841553,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
35.27,29,4,2,79.85,167.12,10.67,46.32836151,0.722315907,30.87958145,38.35320282,51.95803452,124.3446732,74.93755341,31.56084633,43.00808334,52.6745491,597.9825439,3146.585449,3,3,3,2,1,4,4,3,3,2,2,1,1,4,3,2,45.33,
29.51,29,4,2,79.85,197.11,10.64,41.57600784,0.723204494,30.84496117,37.15254974,52.03948212,121.1038437,64.50928497,27.7228756,42.36410141,50.04744339,517.4119263,3157.616943,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
32.73,29,4,2,79.85,136.78,11.37,43.90130234,0.721863151,31.06591034,39.6018486,50.71368027,114.9329071,63.18354416,28.07899666,43.5651741,50.24189377,574.336792,3085.120605,2,3,3,2,1,4,4,3,3,2,2,1,1,4,3,2,48.67,
17.56,29,4,2,79.85,202.58,10.07,40.01927948,0.723620474,29.12811089,37.68889999,53.07968521,110.4161682,54.79185104,29.50440025,40.16252518,53.27999878,561.3624268,3025.141602,1,3,3,2,1,4,3,3,3,2,2,1,1,4,2,2,55.67,
32.93,29,4,2,79.85,216.2,10.31,42.34738922,0.72485733,29.15741158,38.24942398,50.83516693,123.9651566,67.41687012,29.68955231,44.42459106,50.64269257,551.7237549,3012.654541,2,3,3,2,1,4,3,3,3,2,2,1,1,4,2,2,52.33,
30.22,29,4,2,79.85,108.65,11.1,40.86220551,0.723057032,30.44705009,38.40471649,53.830616,124.3899307,56.80977249,31.09186745,39.75238419,50.48475266,523.2753906,3018.478027,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
28.32,29,4,2,79.85,313.21,11,40.4753685,0.71629101,29.85406876,38.36222076,54.25314713,111.057312,66.10254669,19.14561081,46.15281296,46.51963425,563.6487427,3161.632813,2,3,3,2,1,4,3,3,3,2,2,1,1,3,2,2,54,
40.12,29,4,2,79.85,133.95,10.99,50.59725189,0.731913686,30.82772064,40.04960632,52.68185425,130.0482941,79.65458679,45.06570435,40.97099686,53.25520325,555.494751,3248.281494,3,3,3,2,1,4,4,2,3,2,2,1,1,4,2,2,48.67,
36.27,29,4,2,79.85,199.42,10.91,48.816082,0.736118674,30.42578506,37.97789764,50.86343384,125.9226456,71.10005951,30.94223595,40.15180969,52.5175972,551.1220703,3179.649414,3,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,46.33,
33.56,29,4,2,79.85,75.38,10.88,44.12813187,0.734266996,29.81165504,37.81991577,51.36755753,129.4962921,77.09662628,25.713871,48.43976593,46.84669495,524.5180054,3141.928955,2,3,3,2,1,4,3,3,3,2,2,1,1,3,2,2,54,
26.01,29,4,2,79.85,165.03,10.39,40.16979599,0.727730751,30.62713432,38.29978561,53.13080978,137.2698212,67.42697906,27.86680603,40.57260513,51.14787292,543.1292725,3169.038574,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
32.65,29,4,2,79.85,149.87,11.16,42.38580704,0.720116258,30.5262661,37.98330307,53.18341064,111.501442,57.8682785,28.2597084,45.15066528,52.91869736,577.732666,3159.46582,2,3,3,2,1,4,4,3,3,2,2,1,1,4,3,2,48.67,
32.36,29,4,2,79.85,148.6,10.28,41.40873718,0.723976135,29.77986336,38.77459335,53.65852356,104.0850296,63.47580719,24.37500954,39.53141022,50.83987808,521.5709839,3213.815674,2,3,3,2,1,4,3,3,3,2,2,1,1,4,2,2,52.33,
32.75,29,4,2,79.85,245.65,10.91,44.82437897,0.725156546,29.49529076,37.96471786,52.05355453,125.1600342,66.79496765,28.38420868,42.43561172,52.20331955,546.3810425,3122.977295,2,3,3,2,1,4,3,3,3,2,2,1,1,4,2,2,52.33,
32.08,29,4,2,79.85,203.94,10.66,43.10870361,0.720031321,30.55039406,38.65044785,51.93391037,131.1481018,67.70344543,35.21989059,49.02204514,52.39836502,510.1753235,2982.215576,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
34.41,29,4,2,79.85,183.17,11.12,45.08091736,0.727450132,32.06294632,38.02082062,51.62881851,119.9274902,67.37227631,34.70181274,47.49407578,51.57647324,532.8883057,3297.735352,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
34.41,29,4,2,79.85,144.02,9.8,45.24713898,0.728698015,30.70669556,37.82712555,51.51940918,131.9288177,72.75186157,35.27850723,48.81305695,53.24057007,516.7720947,3174.684082,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
32.13,29,4,2,79.85,183.86,11.45,43.40235519,0.718417525,30.48087883,37.73476028,54.28721237,127.0549927,63.11769485,30.88061714,42.84498215,53.04928207,532.1731567,3085.67041,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
39.38,29,4,2,79.85,191.16,10.6,51.00125122,0.734448791,31.62444305,37.44471741,49.3465004,122.9000015,79.83727264,45.08783722,50.66397858,56.14749527,578.6174316,3300.032227,3,3,3,2,1,4,4,3,3,2,2,1,1,4,3,2,45.33,
30.17,29,4,2,79.85,190.1,10.88,42.38820648,0.718869925,31.04450607,39.11116791,52.91563034,113.0591812,62.88969803,26.86745262,44.90694427,50.50237274,528.8000488,3192.708252,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
29.99,29,4,2,79.85,233.98,11.2,41.26579285,0.725708544,31.34301949,37.61075592,52.60947418,116.5120544,65.06982422,24.21310616,41.43214417,50.26045227,562.6812744,3097.844238,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
27.52,29,4,2,79.85,191.28,11.68,40.01006699,0.727187514,30.89379692,37.9020195,52.78366852,117.3657227,59.81481934,24.22333908,46.06150055,48.04426193,518.1433105,3016.631104,2,3,3,2,1,4,4,3,3,2,2,1,1,3,2,2,51.33,
18.73,29,4,2,79.85,274.89,10.06,39.55731964,0.721895814,29.3049221,37.94207382,53.29958725,109.2114105,63.91189194,30.34460831,38.32476044,51.7481842,545.0101929,2922.460693,1,3,3,2,1,4,3,3,3,2,2,1,1,4,2,2,55.67,
21.46,29,4,2,79.85,156.76,10.85,40.00279617,0.729680181,29.73366547,39.09169388,54.26194382,118.7635727,62.60409927,19.742033,41.7495079,51.52560043,528.031189,3174.269775,1,3,3,2,1,4,3,3,3,2,2,1,1,4,2,2,55.67,
33.27,29,4,2,79.85,277.29,11.45,44.13952637,0.720323324,31.16074562,38.31404877,52.97754288,137.7535706,78.43210602,30.88220787,43.4901886,48.02458954,548.4627075,3116.185059,2,3,3,2,1,4,4,3,3,2,2,1,1,3,2,2,51.33,
34.1,29,4,2,79.85,231.87,10.54,46.45378494,0.719044447,30.08359909,39.09302902,54.90791321,123.2266235,62.88574982,33.84261703,49.67424393,51.76789093,510.7104492,3384.964844,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
25.18,29,4,2,79.85,150.68,11.94,40.20684052,0.736028731,29.6885376,38.0630188,52.08742142,140.5195007,45.61191559,27.65171051,39.64084625,49.23808289,532.1966553,3075.905273,2,3,3,2,1,4,3,3,3,2,1,1,1,3,2,2,55.33,
37.41,29,4,2,79.85,166.64,11.03,47.07371521,0.734848678,30.62870789,38.69513321,52.88580322,132.908432,80.0144043,33.831604,49.0899086,54.61633682,541.6118164,3214.366943,3,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,46.33,
27.57,29,4,2,79.85,305.39,11.06,40.1225853,0.721656919,29.57230186,37.50265121,53.99469376,114.3875427,70.9386673,18.32448387,39.59490967,47.0994873,538.736084,3159.287109,2,3,3,2,1,4,3,3,3,2,2,1,1,3,2,2,54,
30.22,29,4,2,79.85,201.09,11.93,40.98733902,0.719193518,30.27437592,40.25587082,53.31701279,124.6611557,57.68937683,17.5370636,45.72678375,53.3782959,580.7355957,3368.236328,2,3,3,2,1,4,4,2,3,2,2,1,1,4,3,2,51,
22.24,29,4,2,79.85,184.48,11.06,39.96364212,0.723926127,30.21225929,38.12651062,52.81742859,120.2487106,54.93530655,20.93998909,37.64931488,48.82234192,527.6035156,3159.609131,1,3,3,2,1,4,4,3,3,2,2,1,1,3,2,2,54.67,
31.34,29,4,2,79.85,273.36,10.74,42.09613419,0.726517916,30.1766777,38.57501602,51.54531097,123.8120575,64.50473022,17.90524101,39.14819336,53.63671875,502.706604,2931.295166,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
24.81,29,4,2,79.85,146.54,10.85,40.11332321,0.727489829,30.77585602,38.80372238,54.41856384,130.8631744,46.94655228,30.88729477,47.87408447,48.96920013,521.9034424,3116.572266,1,3,3,2,1,4,4,3,3,2,1,1,1,3,2,2,56,
31.37,29,4,2,79.85,199.62,11.55,42.94196701,0.713856697,29.7532196,38.52084732,51.5626564,120.3132706,71.48686218,22.94454193,39.69669724,50.15668106,511.0437012,3053.133057,2,3,3,2,1,4,3,3,3,2,2,1,1,4,2,2,52.33,
28.04,29,4,2,79.85,149.57,11.34,40.41557312,0.721318483,30.08099556,39.88102722,52.82945251,108.437233,62.88272095,20.33416367,38.52894592,54.55973434,557.0274048,3056.037598,2,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,49.67,
27.83,29,4,2,79.85,212.19,11.1,40.65973282,0.722872972,29.6029129,37.96076965,53.33576584,119.3610611,55.47655869,14.70270729,44.80788422,49.46846771,538.0651245,2924.446533,2,3,3,2,1,4,3,3,3,2,2,1,1,3,2,2,54,
24.88,29,4,2,79.85,127.57,11.42,39.96260834,0.722099543,32.20027924,39.39981079,54.05203629,100.7738113,62.10406494,15.3242979,43.29404068,50.64825439,532.1884766,2994.857422,1,3,3,2,1,4,4,3,3,2,2,1,1,4,2,2,53,
25.59,29,4,2,79.85,145.4,10.92,40.12443924,0.723454475,30.52386284,38.09056091,51.9808197,108.0943909,51.65620041,19.70006752,48.9315834,47.89401627,516.5809937,3072.308838,2,3,3,2,1,4,4,3,3,2,2,1,1,3,2,2,51.33,
33.48,29,4,2,79.85,200.41,11.71,44.33272552,0.726832807,29.6646843,38.64163971,53.67182541,114.3792191,79.36821747,36.08457184,48.72924805,51.89454651,565.6258545,3111.852539,2,3,3,2,1,4,3,3,3,2,2,1,1,4,2,2,52.33,
